Timestamp,PM2.5_Fidas200,LCS3*,PM2.5_BAM1020,LCS4*
2020-04-17T16:00:00Z,10.19666667,7.963672832,-1,2.104156559
2020-04-17T17:00:00Z,10.465,8.628192188,3,2.591657216
2020-04-17T18:00:00Z,10.02666667,8.719559842,4,2.774674365
2020-04-17T19:00:00Z,9.553333333,7.943836433,3,3.198775238
2020-04-17T20:00:00Z,9.958333333,7.889136061,5,3.393005584
2020-04-17T21:00:00Z,7.16,3.983168828,5,3.100006958
2020-04-17T22:00:00Z,8.043333333,6.395695681,6,2.915753172
2020-04-17T23:00:00Z,8.71,7.933229874,3,2.463100635
2020-04-18T00:00:00Z,7.763333333,6.21867085,1,2.553028495
2020-04-18T01:00:00Z,7.551666667,5.333246145,0,2.303259072
2020-04-18T02:00:00Z,7.323333333,3.619200968,2,2.455691034
2020-04-18T03:00:00Z,6.916666667,2.496340581,2,2.399933785
2020-04-18T04:00:00Z,8.355,4.165303034,0,2.497095375
2020-04-18T05:00:00Z,7.675,3.5452653,-1,3.130310523
2020-04-18T06:00:00Z,7.36,4.244949181,1,3.294883254
2020-04-18T07:00:00Z,7.993333333,4.688262636,3,3.412295245
2020-04-18T08:00:00Z,8.865,5.711941029,7,2.751519361
2020-04-18T09:00:00Z,9.068333333,6.967645176,2,2.466620196
2020-04-18T10:00:00Z,10.48166667,8.972924753,0,2.377025768
2020-04-18T11:00:00Z,11.00833333,12.11338733,5,2.537814114
2020-04-18T12:00:00Z,10.06833333,13.99994906,4,2.233588239
2020-04-18T13:00:00Z,8.328333333,11.09752327,3,2.849708926
2020-04-18T14:00:00Z,8.459322034,9.574027743,9,2.798940809
2020-04-18T15:00:00Z,7.14,6.974858412,9,2.884336463
2020-04-18T16:00:00Z,7.51,7.130844638,7,2.577751864
2020-04-18T17:00:00Z,6.578333333,4.709902344,4,3.68642579
2020-04-18T18:00:00Z,6.741666667,5.072667999,4,5.487329357
2020-04-18T19:00:00Z,7.986666667,6.077712199,7,7.70669015
2020-04-18T20:00:00Z,7.176666667,3.835598044,8,10.03447385
2020-04-18T21:00:00Z,8.551666667,6.113477827,14,9.579466848
2020-04-18T22:00:00Z,12.08833333,15.1925374,9,8.0134545
2020-04-18T23:00:00Z,17.37333333,25.94116052,15,7.567945368
2020-04-19T00:00:00Z,19.15833333,27.60381139,14,7.254656453
2020-04-19T01:00:00Z,18.2,26.57502362,11,7.23561198
2020-04-19T02:00:00Z,19.25166667,28.52139511,8,5.826461103
2020-04-19T03:00:00Z,19.55666667,28.58060375,6,4.596823047
2020-04-19T04:00:00Z,16.94166667,23.90101697,6,3.486922278
2020-04-19T05:00:00Z,11.97833333,15.10808243,5,3.010580736
2020-04-19T06:00:00Z,7.175,6.828189283,5,2.720660928
2020-04-19T07:00:00Z,4.813333333,3.294304801,3,2.52436706
2020-04-19T08:00:00Z,4.836666667,3.254632004,5,3.972288204
2020-04-19T09:00:00Z,4.94,3.746634802,5,4.258632241
2020-04-19T10:00:00Z,4.246666667,2.484318521,7,4.204912633
2020-04-19T11:00:00Z,6.163333333,4.314376576,6,2.610666676
2020-04-19T12:00:00Z,6.455,3.769176164,7,2.009633043
2020-04-19T13:00:00Z,6.926666667,3.888194556,5,2.055016851
2020-04-19T14:00:00Z,4.601666667,1.261675039,4,1.974066958
2020-04-19T15:00:00Z,3.768333333,0.387370739,5,1.995056569
2020-04-19T16:00:00Z,4.051666667,0.683714513,3,2.492624064
2020-04-19T17:00:00Z,3.956666667,0.738114334,2,2.178547252
2020-04-19T18:00:00Z,5.31,2.333742222,6,4.192686791
2020-04-19T19:00:00Z,5.135,2.264615378,7,3.299606283
2020-04-19T20:00:00Z,4.495,1.210581284,6,4.762533147
2020-04-19T21:00:00Z,6.385,3.518816768,7,3.22159681
2020-04-19T22:00:00Z,8.143333333,4.968977733,6,3.262967083
2020-04-19T23:00:00Z,9.78,9.037543324,7,3.780499227
2020-04-20T00:00:00Z,8.406666667,7.447024811,7,4.438651246
2020-04-20T01:00:00Z,9.218333333,9.488370567,5,4.243947178
2020-04-20T02:00:00Z,10.435,11.32323745,6,3.960951514
2020-04-20T03:00:00Z,10.84,11.11585691,4,3.538659133
2020-04-20T04:00:00Z,9.856666667,9.868568209,3,3.170532308
2020-04-20T05:00:00Z,9.611666667,9.025521264,4,3.02918139
2020-04-20T06:00:00Z,10.35,8.732483557,7,2.942316592
2020-04-20T07:00:00Z,11.49482759,10.62114915,6,2.68186911
2020-04-20T08:00:00Z,12.69,12.12120167,6,2.453455379
2020-04-20T09:00:00Z,9.711666667,7.050597389,5,2.199524656
2020-04-20T10:00:00Z,7.078333333,1.995922342,7,1.971288357
2020-04-20T11:00:00Z,6.55,1.789744016,5,1.826657059
2020-04-20T12:00:00Z,5.636666667,0.690627198,5,1.881446943
2020-04-20T13:00:00Z,4.585,0.255729184,3,1.918481227
2020-04-20T14:00:00Z,4.958333333,0.404201623,4,2.418828268
2020-04-20T15:00:00Z,5.12,0.633221862,6,2.198054091
2020-04-20T16:00:00Z,5.403333333,0.911532547,3,2.365102272
2020-04-20T17:00:00Z,5.275,1.088218045,2,2.766606133
2020-04-20T18:00:00Z,4.688333333,1.011015092,2,2.592966245
2020-04-20T19:00:00Z,6.366666667,3.083618203,1,2.86951726
2020-04-20T20:00:00Z,6.385,2.001332269,7,2.937537399
2020-04-20T21:00:00Z,7.3,2.699513392,6,2.939576317
2020-04-20T22:00:00Z,7.863333333,3.452995991,6,2.953801474
2020-04-20T23:00:00Z,7.731666667,3.028316728,5,2.848540424
2020-04-21T00:00:00Z,8.238333333,3.603271738,5,2.93617812
2020-04-21T01:00:00Z,9.823333333,6.602775661,8,2.913048667
2020-04-21T02:00:00Z,10.36,6.574223269,5,3.074609911
2020-04-21T03:00:00Z,11.01833333,7.41666911,6,3.083839974
2020-04-21T04:00:00Z,9.623333333,4.988213029,5,3.26133186
2020-04-21T05:00:00Z,10.11333333,7.115215961,4,3.614577357
2020-04-21T06:00:00Z,11.78833333,9.427959717,4,3.776671988
2020-04-21T07:00:00Z,14.21166667,13.41808137,8,3.370801479
2020-04-21T08:00:00Z,12.14833333,8.529911849,6,3.667366649
2020-04-21T09:00:00Z,8.586666667,3.405508854,6,3.961665031
2020-04-21T10:00:00Z,8.476666667,3.94529934,9,5.377482019
2020-04-21T11:00:00Z,8.776666667,4.613425314,11,5.396293464
2020-04-21T12:00:00Z,10.05,5.962901528,7,5.57068737
2020-04-21T13:00:00Z,10.82833333,6.665590924,6,5.648296555
2020-04-21T14:00:00Z,10.85333333,6.941196645,5,5.616997378
2020-04-21T15:00:00Z,9.428333333,6.227386844,6,4.924659574
2020-04-21T16:00:00Z,10.34,8.000039563,6,4.443453766
2020-04-21T17:00:00Z,10.52666667,7.663421888,7,4.114994567
2020-04-21T18:00:00Z,11.625,7.726838253,8,5.19094531
2020-04-21T19:00:00Z,10.23166667,6.132713123,8,6.316244185
2020-04-21T20:00:00Z,10.69833333,6.465724179,8,6.558757687
2020-04-21T21:00:00Z,11.665,8.00755335,11,5.590527216
2020-04-21T22:00:00Z,10.76833333,7.116117615,11,4.791197326
2020-04-21T23:00:00Z,10.04666667,6.761166299,7,4.226956196
2020-04-22T00:00:00Z,9.856666667,6.631929156,5,3.585591338
2020-04-22T01:00:00Z,9.735,6.850730645,5,3.299274129
2020-04-22T02:00:00Z,10.45166667,9.719194116,7,3.480570338
2020-04-22T03:00:00Z,10.86333333,10.42068131,6,3.706616953
2020-04-22T04:00:00Z,11.36166667,10.57817029,5,4.096361975
2020-04-22T05:00:00Z,11.98166667,10.78374751,4,4.297903128
2020-04-22T06:00:00Z,12.785,9.69605165,5,4.644397797
2020-04-22T07:00:00Z,13.205,11.33225399,9,5.063555055
2020-04-22T08:00:00Z,15.00666667,13.43371005,8,5.667382666
2020-04-22T09:00:00Z,15.2877193,12.71178535,9,6.57228021
2020-04-22T10:00:00Z,12.97166667,9.363641697,9,7.945835028
2020-04-22T11:00:00Z,12.85833333,10.27130721,7,8.443019267
2020-04-22T12:00:00Z,13.04166667,10.41286697,NA,9.145177774
2020-04-22T13:00:00Z,12.945,11.22585876,NA,10.59365601
2020-04-22T14:00:00Z,13.33833333,11.82305458,19,9.982606641
2020-04-22T15:00:00Z,13.035,11.62859777,11,8.901728466
2020-04-22T16:00:00Z,13.31833333,12.06079082,9,8.024747281
2020-04-22T17:00:00Z,13.35666667,12.50109876,8,7.600745203
2020-04-22T18:00:00Z,14.11833333,12.82599492,10,15.43564514
2020-04-22T19:00:00Z,13.82666667,12.69315116,15,8.883558383
2020-04-22T20:00:00Z,14.435,13.25638466,11,9.8770837
2020-04-22T21:00:00Z,14.473333330000001,13.92180567,14,7.646301901
2020-04-22T22:00:00Z,15.16166667,15.53817162,10,6.271597316
2020-04-22T23:00:00Z,14.48166667,14.85802358,6,5.387244855
2020-04-23T00:00:00Z,14.70166667,16.2979658,6,4.971806355
2020-04-23T01:00:00Z,13.37166667,16.12905586,10,5.049792407
2020-04-23T02:00:00Z,11.02,12.91976699,7,6.081009402
2020-04-23T03:00:00Z,10.29333333,12.137732,8,7.824043139
2020-04-23T04:00:00Z,11.07,14.04022296,8,8.787693474
2020-04-23T05:00:00Z,9.858333333,11.93065202,7,8.002703717
2020-04-23T06:00:00Z,9.08,9.21546981,6,7.038337736
2020-04-23T07:00:00Z,8.748333333,7.907169151,5,6.754856615
2020-04-23T08:00:00Z,7.798333333,5.968612006,6,5.352282515
2020-04-23T09:00:00Z,9.28,8.452670115,11,5.00181524
2020-04-23T10:00:00Z,9.473333333,8.24468848,7,4.952726632
2020-04-23T11:00:00Z,8.978333333,7.652000931,5,4.408120945
2020-04-23T12:00:00Z,8.826666667,8.128375051,6,4.708248118
2020-04-23T13:00:00Z,8.915,8.141599317,8,5.0105352419999996
2020-04-23T14:00:00Z,13.14666667,14.42372667,7,5.486588397
2020-04-23T15:00:00Z,84.88666667,71.37763392,7,5.010669713
2020-04-23T16:00:00Z,118.8066667,99.6535186,5,5.261336521
2020-04-23T17:00:00Z,200.515,137.552461,9,5.275884038
2020-04-23T18:00:00Z,17.63166667,16.33839482,8,5.841693533
2020-04-23T19:00:00Z,11.07333333,12.56992505,6,6.841421197
2020-04-23T20:00:00Z,11.98833333,15.46543815,8,8.601667062
2020-04-23T21:00:00Z,11.38,14.75583607,16,8.42194023
2020-04-23T22:00:00Z,12.16166667,15.77049792,5,8.969732139
2020-04-23T23:00:00Z,11.17833333,15.64997677,5,18.98336219
2020-04-24T00:00:00Z,13.67166667,19.91390084,16,45.118136990000004
2020-04-24T01:00:00Z,13.515,21.10137979,26,54.14261272
2020-04-24T02:00:00Z,13.615,22.677471830000002,37,55.93527791
2020-04-24T03:00:00Z,12.695,19.82193208,34,56.88485123
2020-04-24T04:00:00Z,10.08,16.03979206,35,52.16349452
2020-04-24T05:00:00Z,9.911666667,12.68744068,31,44.2303454
2020-04-24T06:00:00Z,9.4,9.052270348,26,43.14488993
2020-04-24T07:00:00Z,7.828333333,7.723532187,23,42.06130602
2020-04-24T08:00:00Z,6.08,4.983404205,30,33.36019077
2020-04-24T09:00:00Z,7.115,6.033230578,28,20.4573171
2020-04-24T10:00:00Z,9.963333333,9.0327345,17,13.42940918
2020-04-24T11:00:00Z,10.78166667,10.23073276,17,4.925553836
2020-04-24T12:00:00Z,10.59666667,10.06392668,6,3.651600665
2020-04-24T13:00:00Z,10.87,10.16370978,5,3.638819103
2020-04-24T14:00:00Z,9.833333333,9.265060806,4,3.733860013
2020-04-24T15:00:00Z,10.52333333,10.37229251,4,4.619665059
2020-04-24T16:00:00Z,9.65,9.737828308,5,8.215371621
2020-04-24T17:00:00Z,8.938333333,8.637509284,11,6.655878349
2020-04-24T18:00:00Z,8.398333333,7.568447615,9,10.5139534
2020-04-24T19:00:00Z,11.01833333,13.75049132,9,13.21832199
2020-04-24T20:00:00Z,15.83333333,22.87824023,9,16.69315027
2020-04-24T21:00:00Z,14.62608696,21.95975486,15,17.61253794
2020-04-24T22:00:00Z,NA,25.08849593,10,16.64521782
2020-04-24T23:00:00Z,NA,34.96882578,11,17.65333877
2020-04-25T00:00:00Z,NA,24.28602344,10,18.52952411
2020-04-25T01:00:00Z,NA,18.95934929,16,17.67683871
2020-04-25T02:00:00Z,NA,22.95037259,9,20.092751
2020-04-25T03:00:00Z,NA,27.09467716,8,21.18599649
2020-04-25T04:00:00Z,NA,26.17829565,15,26.62615586
2020-04-25T05:00:00Z,NA,22.83405916,24,28.62580963
2020-04-25T06:00:00Z,NA,17.524817,24,31.37872431
2020-04-25T07:00:00Z,NA,22.10311793,29,34.55815862
2020-04-25T08:00:00Z,NA,18.10608359,34,33.5395237
2020-04-25T09:00:00Z,NA,18.89352851,30,36.90886832
2020-04-25T10:00:00Z,NA,19.19468111,35,38.49562069
2020-04-25T11:00:00Z,NA,19.29236034,38,36.30515734
2020-04-25T12:00:00Z,NA,18.60710293,34,24.52870771
2020-04-25T13:00:00Z,NA,17.22727102,18,18.05401296
2020-04-25T14:00:00Z,NA,16.29375807,14,13.78812032
2020-04-25T15:00:00Z,NA,15.41644826,11,12.31497497
2020-04-25T16:00:00Z,NA,14.56438477,8,11.40399469
2020-04-25T17:00:00Z,NA,14.98094914,12,11.39285815
2020-04-25T18:00:00Z,NA,18.26747974,9,9.216766871
2020-04-25T19:00:00Z,NA,20.47623268,8,13.78339989
2020-04-25T20:00:00Z,NA,26.62731958,11,16.97091451
2020-04-25T21:00:00Z,NA,31.06436131,11,18.24036443
2020-04-25T22:00:00Z,NA,28.53311662,11,18.5956548
2020-04-25T23:00:00Z,NA,28.76243741,16,17.88019393
2020-04-26T00:00:00Z,NA,28.65453942,13,17.92937836
2020-04-26T01:00:00Z,NA,29.29922238,11,18.97418663
2020-04-26T02:00:00Z,NA,27.24645567,14,19.2831423
2020-04-26T03:00:00Z,NA,27.32970843,17,18.98389236
2020-04-26T04:00:00Z,NA,28.32363222,15,19.08383775
2020-04-26T05:00:00Z,NA,30.14707815,15,20.40100413
2020-04-26T06:00:00Z,NA,33.17573556,15,24.02448435
2020-04-26T07:00:00Z,NA,40.33577384,17,33.10198675
2020-04-26T08:00:00Z,NA,44.36496718,28,38.79519853
2020-04-26T09:00:00Z,NA,44.7713128,30,28.8911104
2020-04-26T10:00:00Z,NA,44.87079535,22,21.41148849
2020-04-26T11:00:00Z,NA,42.33504238,20,22.54700987
2020-04-26T12:00:00Z,NA,37.2527166,23,28.17126765
2020-04-26T13:00:00Z,NA,34.74792044,25,29.04356295
2020-04-26T14:00:00Z,NA,37.72728741,24,26.76076087
2020-04-26T15:00:00Z,NA,30.91558832,18,27.27012601
2020-04-26T16:00:00Z,NA,26.40521203,23,27.27655831
2020-04-26T17:00:00Z,NA,15.99651265,23,27.77281634
2020-04-26T18:00:00Z,NA,17.83769111,29,20.98275387
2020-04-26T19:00:00Z,NA,15.42396205,18,18.94206738
2020-04-26T20:00:00Z,NA,9.747445956,18,15.54104672
2020-04-26T21:00:00Z,NA,7.006115768,15,10.09573081
2020-04-26T22:00:00Z,NA,3.630020821,9,5.687822945
2020-04-26T23:00:00Z,NA,1.051589543,6,2.594250576
2020-04-27T00:00:00Z,NA,0.01378523,4,2.100956378
2020-04-27T01:00:00Z,NA,-0.421112783,3,2.609995979
2020-04-27T02:00:00Z,NA,-0.478518119,2,2.07118213
2020-04-27T03:00:00Z,NA,-0.2636238,1,2.09089167
2020-04-27T04:00:00Z,NA,0.213952526,1,2.097134945
2020-04-27T05:00:00Z,NA,0.317041689,0,1.710820293
2020-04-27T06:00:00Z,NA,0.097639098,1,1.883855063
2020-04-27T07:00:00Z,NA,-0.170753388,1,1.973415424
2020-04-27T08:00:00Z,NA,0.356413935,1,2.262083266
2020-04-27T09:00:00Z,2.414285714,0.260237456,3,3.317849232
2020-04-27T10:00:00Z,3.106666667,0.447781589,5,3.029539095
2020-04-27T11:00:00Z,2.943333333,0.734808267,3,2.36991804
2020-04-27T12:00:00Z,3.468333333,0.546061928,0,2.027045606
2020-04-27T13:00:00Z,2.676666667,0.618194287,0,2.0705323
2020-04-27T14:00:00Z,2.523333333,0.41562258,1,2.300608082
2020-04-27T15:00:00Z,2.286666667,0.151738367,3,2.293740148
2020-04-27T16:00:00Z,3.086666667,0.460404752,2,3.258649074
2020-04-27T17:00:00Z,3.461666667,0.848717284,4,2.362515299
2020-04-27T18:00:00Z,2.896666667,0.40570438,3,2.024520853
2020-04-27T19:00:00Z,2.885,0.755546321,0,2.385670303
2020-04-27T20:00:00Z,3.385,1.672528933,0,5.282543311
2020-04-27T21:00:00Z,4.381666667,3.860543818,6,3.602224615
2020-04-27T22:00:00Z,6.11,7.548911768,6,2.569888319
2020-04-27T23:00:00Z,9.713333333,14.04202627,6,2.893968944
2020-04-28T00:00:00Z,6.08,6.22257802,5,3.247184632
2020-04-28T01:00:00Z,3.703333333,2.932440801,3,4.308334057
2020-04-28T02:00:00Z,4.648333333,4.662715759,2,3.006002114
2020-04-28T03:00:00Z,5.96,7.741264725,1,2.913755324
2020-04-28T04:00:00Z,8.088333333,13.45324589,-1,2.731392074
2020-04-28T05:00:00Z,8.391666667,12.04576324,0,3.406898586
2020-04-28T06:00:00Z,5.7,7.760199469,4,4.218976626
2020-04-28T07:00:00Z,5.453333333,7.232431044,5,4.254562936
2020-04-28T08:00:00Z,4.668333333,5.999869362,4,4.15568681
2020-04-28T09:00:00Z,8.386666667,14.88056494,5,4.25360521
2020-04-28T10:00:00Z,10.56166667,16.8215265,4,3.126074701
2020-04-28T11:00:00Z,9.27,14.43574873,4,3.421669763
2020-04-28T12:00:00Z,9.463333333,14.30260442,5,3.12181418
2020-04-28T13:00:00Z,9.346666667,13.71202073,5,3.120574988
2020-04-28T14:00:00Z,8.546666667,13.8361485,9,3.185770016
2020-04-28T15:00:00Z,8.385,12.3484186,7,3.261153008
2020-04-28T16:00:00Z,4.715,6.107466797,4,3.116819087
2020-04-28T17:00:00Z,4.436666667,6.767177329,5,2.945280432
2020-04-28T18:00:00Z,3.728333333,6.653268312,4,2.947046387
2020-04-28T19:00:00Z,3.558333333,5.71404489,5,3.722732836
2020-04-28T20:00:00Z,4.405,8.626989982,3,4.262905537
2020-04-28T21:00:00Z,3.683333333,5.858610159,2,3.414542824
2020-04-28T22:00:00Z,2.795,4.462247912,3,4.260043898
2020-04-28T23:00:00Z,3.075,5.171549441,4,4.097633957
2020-04-29T00:00:00Z,3.363333333,5.687295807,6,5.169457466
2020-04-29T01:00:00Z,2.535,3.133810303,6,5.551683115
2020-04-29T02:00:00Z,1.578333333,1.26197559,6,6.572890816
2020-04-29T03:00:00Z,1.881666667,2.209013352,5,9.097287052
2020-04-29T04:00:00Z,2.658333333,3.644747845,9,5.606105264
2020-04-29T05:00:00Z,3.325,4.417165188,6,5.280045764
2020-04-29T06:00:00Z,4.446666667,6.18440798,4,4.779341964
2020-04-29T07:00:00Z,4.605,6.832998107,8,4.573355051
2020-04-29T08:00:00Z,4.185,5.668962165,7,4.592888293
2020-04-29T09:00:00Z,3.428333333,4.243746975,6,16.36138562
2020-04-29T10:00:00Z,3.21,4.181532815,13,6.097931595
2020-04-29T11:00:00Z,4.831666667,7.817003702,9,8.662158222
2020-04-29T12:00:00Z,6.231666667,10.68005725,7,5.748888279
2020-04-29T13:00:00Z,6.591666667,11.57660236,8,7.068760537
2020-04-29T14:00:00Z,6.13,10.78344696,6,9.960277601
2020-04-29T15:00:00Z,5.451666667,10.57546533,11,11.67580271
2020-04-29T16:00:00Z,5.366666667,9.782610481,14,11.55632928
2020-04-29T17:00:00Z,3.52,3.763465685,11,14.11982134
2020-04-29T18:00:00Z,3.013333333,1.541187929,15,16.78456304
2020-04-29T19:00:00Z,4.25,3.104656808,10,18.40994824
2020-04-29T20:00:00Z,6.548333333,6.082220471,17,20.22650802
2020-04-29T21:00:00Z,7.26,8.362805217,18,22.85211298
2020-04-29T22:00:00Z,6.351666667,5.619070617,17,25.57661056
2020-04-29T23:00:00Z,4.856666667,2.155214634,20,24.75618933
2020-04-30T00:00:00Z,4.001666667,1.222903896,16,27.53804696
2020-04-30T01:00:00Z,3.576666667,0.990277038,17,21.17938274
2020-04-30T02:00:00Z,2.698333333,-0.287367368,11,14.17854455
2020-04-30T03:00:00Z,2.618333333,-0.700024571,8,4.884060069
2020-04-30T04:00:00Z,2.931666667,-0.525103601,8,2.946796656
2020-04-30T05:00:00Z,3.125,-0.357696418,5,2.742977738
2020-04-30T06:00:00Z,3.423333333,-0.124652666,2,1.881127564
2020-04-30T07:00:00Z,3.406666667,-0.090506139,2,2.020376965
2020-04-30T08:00:00Z,3.646666667,0.180891862,4,2.813019051
2020-04-30T09:00:00Z,4.103333333,0.658468188,6,2.260831298
2020-04-30T10:00:00Z,3.596666667,0.457098686,5,2.72739541
2020-04-30T11:00:00Z,2.95,0.358818347,6,2.317687212
2020-04-30T12:00:00Z,2.326666667,-0.077882976,4,2.406071405
2020-04-30T13:00:00Z,1.771666667,0.005069237,4,2.36418246
2020-04-30T14:00:00Z,1.79,0.322752167,4,2.465080788
2020-04-30T15:00:00Z,2.22,1.657501358,3,1.763648006
2020-04-30T16:00:00Z,2.251666667,1.525859803,0,2.56241779
2020-04-30T17:00:00Z,3.216666667,3.114875559,2,3.017240009
2020-04-30T18:00:00Z,2.446666667,2.10021371,4,3.907046665
2020-04-30T19:00:00Z,3.83,4.683153261,6,6.213869251
2020-04-30T20:00:00Z,3.368333333,2.885855319,8,8.714581151
2020-04-30T21:00:00Z,3.421666667,3.203237698,8,8.531070028
2020-04-30T22:00:00Z,2.486666667,2.240571259,7,4.631878126
2020-04-30T23:00:00Z,3.221666667,2.940856243,4,3.574911292
2020-05-01T00:00:00Z,2.825,3.114575007,1,5.223547555
2020-05-01T01:00:00Z,2.546666667,4.525363726,4,6.145850801
2020-05-01T02:00:00Z,3.528333333,4.793155108,7,7.576325883
2020-05-01T03:00:00Z,3.103333333,3.495674303,6,6.996665117
2020-05-01T04:00:00Z,4.13,5.266523713,7,4.599439592
2020-05-01T05:00:00Z,5.69,8.883059856,6,3.678415756
2020-05-01T06:00:00Z,6.508333333,11.30340105,4,4.137708828
2020-05-01T07:00:00Z,7.136666667,12.70968149,5,4.892708862
2020-05-01T08:00:00Z,5.236666667,7.951650772,4,8.498961756
2020-05-01T09:00:00Z,3.901666667,4.481783759,8,9.082467849
2020-05-01T10:00:00Z,2.481666667,1.669823969,9,8.512916505
2020-05-01T11:00:00Z,3.068333333,2.628883791,9,4.135151238
2020-05-01T12:00:00Z,3.131666667,2.487023485,5,3.011832704
2020-05-01T13:00:00Z,3.403333333,2.495739478,3,4.973288275
2020-05-01T14:00:00Z,3.253333333,1.917778953,3,4.884002581
2020-05-01T15:00:00Z,2.491666667,0.938582181,3,4.425972595
2020-05-01T16:00:00Z,2.823333333,1.399327624,1,4.542630757
2020-05-01T17:00:00Z,2.905,1.45492965,1,4.329259793
2020-05-01T18:00:00Z,3.453333333,2.266118136,2,5.162788825
2020-05-01T19:00:00Z,3.78,3.783903187,3,6.302385487
2020-05-01T20:00:00Z,4.631666667,4.972584351,5,5.261796427
2020-05-01T21:00:00Z,6.668333333,9.927476302,5,3.87259202
2020-05-01T22:00:00Z,6.813333333,8.406084633,5,3.010189911
2020-05-01T23:00:00Z,4.828333333,3.938386656,5,2.413678596
2020-05-02T00:00:00Z,4.538333333,4.737553081,3,2.243303759
2020-05-02T01:00:00Z,3.486666667,3.690732223,1,2.388936016
2020-05-02T02:00:00Z,3.421666667,3.272965645,-1,2.832085999
2020-05-02T03:00:00Z,3.701666667,4.278009845,0,3.222699733
2020-05-02T04:00:00Z,3.775,3.360125579,2,3.966368188
2020-05-02T05:00:00Z,3.915,3.222172442,2,4.510002961
2020-05-02T06:00:00Z,4.073333333,2.612052907,0,5.084061813
2020-05-02T07:00:00Z,4.891666667,4.492904164,-1,4.512610043
2020-05-02T08:00:00Z,4.905,5.8366699,1,4.553719608
2020-05-02T09:00:00Z,4.77,4.900451992,4,3.250741241
2020-05-02T10:00:00Z,4.715,4.323693672,4,2.835126491
2020-05-02T11:00:00Z,4.118333333,2.310599757,1,3.265930923
2020-05-02T12:00:00Z,3.6,1.343725597,2,2.889152703
2020-05-02T13:00:00Z,3.658333333,1.504821198,4,3.165160347
2020-05-02T14:00:00Z,3.738333333,1.774115338,4,2.390671784
2020-05-02T15:00:00Z,3.506666667,1.657200806,1,2.656631753
2020-05-02T16:00:00Z,3.693333333,1.428180567,3,2.603512578
2020-05-02T17:00:00Z,3.971666667,1.675233896,5,3.979782121
2020-05-02T18:00:00Z,3.898333333,1.5511061289999999,3,4.937000392
2020-05-02T19:00:00Z,3.891666667,2.326829538,3,5.69424247
2020-05-02T20:00:00Z,4.613333333,3.562396735,5,7.555719526
2020-05-02T21:00:00Z,5.946666667,6.301623063,10,6.913498732
2020-05-02T22:00:00Z,7.643333333,11.81794521,6,8.368367536
2020-05-02T23:00:00Z,13.88833333,24.74706943,7,14.73673451
2020-05-03T00:00:00Z,14.30666667,23.74683405,12,13.90645037
2020-05-03T01:00:00Z,12.635,20.43265272,11,12.78898031
2020-05-03T02:00:00Z,9.526666667,14.037518,7,12.05279172
2020-05-03T03:00:00Z,5.091666667,5.709236066,9,12.38048133
2020-05-03T04:00:00Z,4.575,4.645584324,10,12.07557625
2020-05-03T05:00:00Z,4.125,5.105428112,11,10.67405018
2020-05-03T06:00:00Z,6.011666667,8.855108567,7,8.571020128
2020-05-03T07:00:00Z,8.78,13.44062273,7,9.928199728
2020-05-03T08:00:00Z,9.186666667,11.83778161,10,12.22678151
2020-05-03T09:00:00Z,7.078333333,7.672438433,12,19.25733219
2020-05-03T10:00:00Z,7.333333333,8.844589264,18,19.45758901
2020-05-03T11:00:00Z,7.796666667,10.02184947,15,18.91664384
2020-05-03T12:00:00Z,6.491666667,7.060215037,14,17.29508456
2020-05-03T13:00:00Z,6.17,6.560698452,12,18.26587267
2020-05-03T14:00:00Z,5.343333333,5.001136743,14,20.51272303
2020-05-03T15:00:00Z,4.221666667,3.305725758,21,15.75824683
2020-05-03T16:00:00Z,4.245,3.885189041,14,14.41626926
2020-05-03T17:00:00Z,4.71,4.608315939,11,16.16160082
2020-05-03T18:00:00Z,5.401666667,5.990251714,13,18.13166047
2020-05-03T19:00:00Z,8.151666667,11.44466025,15,19.95364946
2020-05-03T20:00:00Z,12.90333333,21.10558751,15,20.59244353
2020-05-03T21:00:00Z,15.77333333,24.66441777,17,23.24243525
2020-05-03T22:00:00Z,9.553333333,15.14655302,14,23.29778771
2020-05-03T23:00:00Z,9.036666667,15.32508061,18,24.50667692
2020-05-04T00:00:00Z,13.60333333,22.99906193,15,21.13548085
2020-05-04T01:00:00Z,16.51166667,27.56323694,12,22.34361632
2020-05-04T02:00:00Z,16.19166667,28.62538593,15,21.41789524
2020-05-04T03:00:00Z,17.41666667,29.63343564,14,26.28314073
2020-05-04T04:00:00Z,16.72333333,30.77673353,17,26.6323382
2020-05-04T05:00:00Z,20.17666667,35.53356204,20,26.84016473
2020-05-04T06:00:00Z,26.69,36.87432226,21,27.97140643
2020-05-04T07:00:00Z,20.30166667,28.56647783,15,26.09321069
2020-05-04T08:00:00Z,15.23833333,20.2983062,20,20.12890569
2020-05-04T09:00:00Z,11.44333333,17.35019658,12,9.673568783
2020-05-04T10:00:00Z,13.32166667,18.78352666,12,9.289751442
2020-05-04T11:00:00Z,13.97,17.86293743,11,11.41718208
2020-05-04T12:00:00Z,12.025,18.12652109,16,8.56770497
2020-05-04T13:00:00Z,12.43,15.01881863,3,6.176010622
2020-05-04T14:00:00Z,9.445,12.9128543,3,7.155786303
2020-05-04T15:00:00Z,10.265,15.33079108,4,7.318056568
2020-05-04T16:00:00Z,9.797959184,14.4694105,8,4.484563331
