Timestamp,NO2_T500,T200U(b)
2021-07-10 16:00:00,9.674430000000001,15.160000000000002
2021-07-10 17:00:00,11.572641666666666,11.195333333333334
2021-07-10 18:00:00,13.024063333333325,12.950666666666667
2021-07-10 19:00:00,14.80084666666667,14.562666666666669
2021-07-10 20:00:00,19.07863,18.532666666666668
2021-07-10 21:00:00,19.47365166666667,19.278000000000002
2021-07-10 22:00:00,17.060078333333333,16.973333333333333
2021-07-10 23:00:00,18.189124999999994,17.82133333333333
2021-07-11 00:00:00,16.294397222222226,16.867333333333328
2021-07-11 01:00:00,13.373855,13.341333333333331
2021-07-11 02:00:00,10.441011666666666,10.484666666666666
2021-07-11 03:00:00,5.387271666666666,5.511333333333334
2021-07-11 04:00:00,4.320973333333334,4.317333333333334
2021-07-11 05:00:00,4.538853333333333,4.461333333333333
2021-07-11 06:00:00,3.2119533333333328,3.227333333333333
2021-07-11 07:00:00,2.350428333333333,2.280666666666667
2021-07-11 08:00:00,2.5664783333333334,2.4659999999999997
2021-07-11 09:00:00,1.821034999999999,1.7653333333333334
2021-07-11 10:00:00,1.5209516666666667,1.442666666666667
2021-07-11 11:00:00,1.646114999999999,1.4939999999999998
2021-07-11 12:00:00,2.410381999999999,2.364666666666667
2021-07-11 13:00:00,1.9595633333333329,1.9246666666666665
2021-07-11 14:00:00,1.9880033333333331,1.936
2021-07-11 15:00:00,1.9207816666666666,1.8619999999999997
2021-07-11 16:00:00,2.0880583333333336,1.9846666666666664
2021-07-11 17:00:00,2.630788333333333,2.584
2021-07-11 18:00:00,3.351098333333333,3.234666666666667
2021-07-11 19:00:00,3.316196666666668,3.3666666666666667
2021-07-11 20:00:00,3.9546233333333336,3.8586666666666667
2021-07-11 21:00:00,4.5952666666666655,4.483333333333333
2021-07-11 22:00:00,4.406300000000001,4.355333333333333
2021-07-11 23:00:00,3.8242733333333327,3.775333333333333
2021-07-12 00:00:00,3.3714916666666666,3.380666666666667
2021-07-12 01:00:00,4.07634,4.13
2021-07-12 02:00:00,4.577081666666668,4.402
2021-07-12 03:00:00,5.996321666666668,6.050666666666667
2021-07-12 04:00:00,4.689758333333333,4.714666666666667
2021-07-12 05:00:00,4.233423333333332,4.223333333333333
2021-07-12 06:00:00,8.033813333333333,7.706666666666666
2021-07-12 07:00:00,11.630600000000005,11.484000000000002
2021-07-12 08:00:00,10.314226666666666,10.105999999999998
2021-07-12 09:00:00,14.030526666666663,13.913333333333332
2021-07-12 10:00:00,7.163513333333331,7.143999999999999
2021-07-12 11:00:00,5.456438333333333,5.338666666666667
2021-07-12 12:00:00,8.628026000000004,7.946666666666667
2021-07-12 13:00:00,9.606179999999998,9.262
2021-07-12 14:00:00,13.044431666666666,12.658000000000003
2021-07-12 15:00:00,12.030555000000001,11.818666666666667
2021-07-12 16:00:00,10.494993333333332,10.221333333333332
2021-07-12 17:00:00,12.57941666666667,12.153333333333332
2021-07-12 18:00:00,13.290793333333331,13.072
2021-07-12 19:00:00,14.333396666666662,14.068
2021-07-12 20:00:00,11.630500000000001,11.777999999999997
2021-07-12 21:00:00,8.02564,7.810666666666666
2021-07-12 22:00:00,9.025021666666666,8.875333333333334
2021-07-12 23:00:00,10.818450000000002,10.740666666666668
2021-07-13 00:00:00,8.222659459459459,8.719333333333333
2021-07-13 01:00:00,6.787928333333332,6.757333333333334
2021-07-13 02:00:00,5.169876666666666,5.149333333333333
2021-07-13 03:00:00,4.947568333333333,4.885999999999999
2021-07-13 04:00:00,5.974826666666668,5.796
2021-07-13 05:00:00,7.408746666666667,7.254666666666666
2021-07-13 06:00:00,8.310941666666668,8.101333333333335
2021-07-13 07:00:00,5.443955000000003,5.343999999999999
2021-07-13 08:00:00,4.812191666666665,4.706666666666667
2021-07-13 09:00:00,6.093868333333334,6.240666666666666
2021-07-13 10:00:00,7.9502466666666685,8.045333333333332
2021-07-13 11:00:00,8.093761666666667,7.657999999999999
2021-07-13 12:00:00,6.6288571428571395,7.043999999999999
2021-07-13 13:00:00,4.232325000000001,4.1193333333333335
2021-07-13 14:00:00,3.954798333333333,3.8686666666666665
2021-07-13 15:00:00,3.1603650000000005,3.0286666666666666
2021-07-13 16:00:00,3.1516499999999996,2.9426666666666668
2021-07-13 17:00:00,3.7180549999999997,3.6133333333333337
2021-07-13 18:00:00,3.714733333333333,3.574666666666666
2021-07-13 19:00:00,3.2403850000000007,3.2053333333333334
2021-07-13 20:00:00,4.8675749999999995,4.775333333333333
2021-07-13 21:00:00,6.326744999999997,6.284
2021-07-13 22:00:00,7.917201666666668,7.756666666666667
2021-07-13 23:00:00,6.586118333333334,6.619999999999999
2021-07-14 00:00:00,7.077789189189191,
2021-07-14 01:00:00,5.361026666666668,
2021-07-14 02:00:00,5.304458333333333,
2021-07-14 03:00:00,5.252259999999999,
2021-07-14 04:00:00,8.740413333333331,
2021-07-14 05:00:00,6.79231,
2021-07-14 06:00:00,8.821786666666663,
2021-07-14 07:00:00,6.618364999999999,
2021-07-14 08:00:00,4.621031666666666,
2021-07-14 09:00:00,3.229064999999999,
2021-07-14 10:00:00,3.146341666666666,
2021-07-14 11:00:00,3.064651666666666,
2021-07-14 12:00:00,2.922713999999999,
2021-07-14 13:00:00,2.6414583333333326,
2021-07-14 14:00:00,2.087063333333335,
2021-07-14 15:00:00,2.140838333333334,
2021-07-14 16:00:00,2.3510883333333337,
2021-07-14 17:00:00,2.266296666666667,
2021-07-14 18:00:00,2.3156999999999996,
2021-07-14 19:00:00,2.879928333333334,
2021-07-14 20:00:00,3.0202433333333336,
2021-07-14 21:00:00,4.280005,
2021-07-14 22:00:00,5.186861666666668,
2021-07-14 23:00:00,5.955851666666669,
2021-07-15 00:00:00,7.468787999999998,7.099333333333333
2021-07-15 01:00:00,4.7038416666666665,4.756666666666666
2021-07-15 02:00:00,3.9226933333333336,3.870666666666667
2021-07-15 03:00:00,4.215345,4.140666666666666
2021-07-15 04:00:00,1.8568749999999998,1.9084615384615389
2021-07-15 05:00:00,2.0632733333333335,1.9939999999999996
2021-07-15 06:00:00,3.736145000000001,3.6333333333333333
2021-07-15 07:00:00,4.072526666666667,3.944666666666666
2021-07-15 08:00:00,5.524150000000001,5.4333333333333345
2021-07-15 09:00:00,6.070165,5.9
2021-07-15 10:00:00,3.0056983333333323,2.868666666666667
2021-07-15 11:00:00,3.55778679245283,
2021-07-15 12:00:00,,
2021-07-15 13:00:00,,
2021-07-15 14:00:00,,
2021-07-15 15:00:00,3.2818528301886785,
2021-07-15 16:00:00,3.4591383333333336,
2021-07-15 17:00:00,3.54668,3.326666666666666
2021-07-15 18:00:00,4.395388333333334,4.181333333333333
2021-07-15 19:00:00,5.462485000000001,5.106666666666667
2021-07-15 20:00:00,8.020173333333332,7.8966666666666665
2021-07-15 21:00:00,8.138406666666665,7.864666666666668
2021-07-15 22:00:00,9.540601666666666,9.314666666666666
2021-07-15 23:00:00,8.51309,8.575333333333335
2021-07-16 00:00:00,7.608888888888889,7.602666666666667
2021-07-16 01:00:00,9.10299,8.786000000000001
2021-07-16 02:00:00,8.635308333333333,8.788666666666666
2021-07-16 03:00:00,7.161639999999999,6.994
2021-07-16 04:00:00,7.996696666666667,7.5886666666666684
2021-07-16 05:00:00,10.003115000000003,9.936000000000002
2021-07-16 06:00:00,9.533461666666666,9.342
2021-07-16 07:00:00,9.524271666666667,9.005333333333335
2021-07-16 08:00:00,11.631903333333335,11.024000000000001
2021-07-16 09:00:00,8.49552,8.399999999999999
2021-07-16 10:00:00,6.487048333333333,6.279333333333333
2021-07-16 11:00:00,5.564013333333334,5.402
2021-07-16 12:00:00,2.6131040816326525,2.6525
2021-07-16 13:00:00,2.800181666666668,2.7463636363636357
2021-07-16 14:00:00,3.0427766666666676,2.914666666666667
2021-07-16 15:00:00,3.258366666666667,3.0526666666666666
2021-07-16 16:00:00,3.7830166666666663,3.590666666666667
2021-07-16 17:00:00,4.158658333333333,3.9859999999999998
2021-07-16 18:00:00,5.594246666666667,5.296666666666667
2021-07-16 19:00:00,7.393391666666667,7.017333333333334
2021-07-16 20:00:00,11.358493333333334,11.152666666666669
2021-07-16 21:00:00,15.365993333333337,14.735999999999999
2021-07-16 22:00:00,16.54039666666667,16.395333333333337
2021-07-16 23:00:00,12.484573333333337,12.341999999999997
2021-07-17 00:00:00,16.58356666666667,15.191333333333331
2021-07-17 01:00:00,14.578663333333326,14.462666666666667
2021-07-17 02:00:00,13.188723333333334,13.050666666666666
2021-07-17 03:00:00,12.62541166666667,12.653333333333336
2021-07-17 04:00:00,9.832500000000005,9.993333333333334
2021-07-17 05:00:00,8.79366,8.741333333333333
2021-07-17 06:00:00,8.047985000000002,7.898666666666666
2021-07-17 07:00:00,7.908525,7.626000000000001
2021-07-17 08:00:00,7.413494999999999,7.124666666666665
