Timestamp,O3_49i,2B
2021-06-18T19:00:00Z,32.29835666666666,38.79999999999999
2021-06-18T20:00:00Z,31.71166499999999,38.24833333333333
2021-06-18T21:00:00Z,28.881733333333333,34.309999999999995
2021-06-18T22:00:00Z,26.82895833333333,31.256666666666664
2021-06-18T23:00:00Z,23.416003333333332,25.85333333333334
2021-06-19T00:00:00Z,20.217581666666668,21.283333333333346
2021-06-19T01:00:00Z,14.484383333333332,15.37833333333333
2021-06-19T02:00:00Z,8.742519999999997,9.04406779661017
2021-06-19T03:00:00Z,8.994468333333332,9.694642857142856
2021-06-19T04:00:00Z,9.61723,9.42033333333333
2021-06-19T05:00:00Z,17.733698333333336,19.341666666666665
2021-06-19T06:00:00Z,26.971129999999995,31.24666666666667
2021-06-19T07:00:00Z,27.38565166666666,28.377166666666668
2021-06-19T08:00:00Z,29.406183333333324,33.681
