Timestamp,O3_49i,49i
2021-07-09T02:00:00Z,4.740754999999998,5.3808333333333325
2021-07-09T03:00:00Z,4.168306666666665,4.785000000000002
2021-07-09T04:00:00Z,4.889075,5.513166666666667
2021-07-09T05:00:00Z,8.377393333333334,9.292333333333334
2021-07-09T06:00:00Z,15.642384999999996,16.97216666666667
2021-07-09T07:00:00Z,23.92381833333333,25.64833333333333
2021-07-09T08:00:00Z,28.03214333333334,29.87333333333334
2021-07-09T09:00:00Z,28.46479333333334,30.267333333333344
2021-07-09T10:00:00Z,28.574455000000007,30.442666666666664
2021-07-09T11:00:00Z,31.00708333333334,32.834
2021-07-09T12:00:00Z,32.85000499999999,34.99300000000001
2021-07-09T13:00:00Z,34.087657692307694,35.87933333333333
2021-07-09T14:00:00Z,34.01564999999999,36.145666666666656
2021-07-09T15:00:00Z,36.366533333333344,38.82783333333334
2021-07-09T16:00:00Z,38.07017666666666,40.592666666666666
2021-07-09T17:00:00Z,37.2101,39.580499999999994
2021-07-09T18:00:00Z,33.00993500000001,35.144499999999994
2021-07-09T19:00:00Z,33.09674666666667,35.24633333333333
2021-07-09T20:00:00Z,27.424666666666667,29.09633333333333
2021-07-09T21:00:00Z,27.687419999999996,29.56216666666667
2021-07-09T22:00:00Z,26.567201666666666,28.383
2021-07-09T23:00:00Z,27.13949833333334,29.151
2021-07-10T00:00:00Z,28.78414833333334,30.826833333333333
2021-07-10T01:00:00Z,28.274996666666663,30.200999999999997
2021-07-10T02:00:00Z,25.44807833333333,27.161499999999993
2021-07-10T03:00:00Z,23.058578333333337,24.601166666666664
2021-07-10T04:00:00Z,19.272561666666665,20.599499999999985
2021-07-10T05:00:00Z,15.718248333333332,16.904833333333336
2021-07-10T06:00:00Z,15.135359999999997,16.396666666666665
2021-07-10T07:00:00Z,17.932564999999997,19.356999999999996
2021-07-10T08:00:00Z,22.525021666666664,24.467666666666663
2021-07-10T09:00:00Z,29.23667333333333,31.477666666666664
2021-07-10T10:00:00Z,26.525336666666657,28.409999999999993
2021-07-10T11:00:00Z,26.30833166666666,28.285333333333345
2021-07-10T12:00:00Z,28.440784999999995,30.498166666666663
2021-07-10T13:00:00Z,29.62532666666666,31.69833333333333
2021-07-10T14:00:00Z,28.71119615384615,29.13466666666666
2021-07-10T15:00:00Z,26.942338333333343,28.72166666666666
2021-07-10T16:00:00Z,25.46308,27.273833333333343
2021-07-10T17:00:00Z,25.90440000000001,27.682666666666663
2021-07-10T18:00:00Z,22.999985,24.78416666666667
2021-07-10T19:00:00Z,19.636209999999995,21.117333333333335
2021-07-10T20:00:00Z,14.241228333333328,15.29233333333334
2021-07-10T21:00:00Z,10.362851666666666,11.302
2021-07-10T22:00:00Z,11.024828333333334,12.043000000000005
2021-07-10T23:00:00Z,7.088351666666665,7.778333333333332
2021-07-11T00:00:00Z,5.753109999999998,6.453333333333335
2021-07-11T01:00:00Z,6.440428333333333,7.121166666666666
2021-07-11T02:00:00Z,7.268991666666665,8.0515
2021-07-11T03:00:00Z,12.134725,13.1305
2021-07-11T04:00:00Z,13.865315,14.909166666666666
2021-07-11T05:00:00Z,13.378105,14.427833333333329
2021-07-11T06:00:00Z,17.492551666666667,18.8025
2021-07-11T07:00:00Z,21.504778333333338,23.044333333333324
2021-07-11T08:00:00Z,21.805888333333332,23.330833333333334
2021-07-11T09:00:00Z,25.61787333333334,27.43849999999999
2021-07-11T10:00:00Z,28.169271666666667,29.993166666666664
2021-07-11T11:00:00Z,30.312108333333335,32.13966666666666
2021-07-11T12:00:00Z,28.22020166666666,29.940333333333335
2021-07-11T13:00:00Z,31.06456166666668,32.843
2021-07-11T14:00:00Z,32.067348333333335,33.92133333333333
2021-07-11T15:00:00Z,32.13739230769231,33.15633333333333
2021-07-11T16:00:00Z,30.534595000000007,32.198499999999996
2021-07-11T17:00:00Z,30.261171666666662,32.047333333333334
2021-07-11T18:00:00Z,30.001318333333337,31.884166666666665
2021-07-11T19:00:00Z,29.080355,30.885333333333335
2021-07-11T20:00:00Z,27.71002166666666,29.433166666666672
2021-07-11T21:00:00Z,23.86854833333333,25.501333333333328
2021-07-11T22:00:00Z,22.431300000000004,23.93533333333334
2021-07-11T23:00:00Z,21.753914999999996,23.311833333333325
2021-07-12T00:00:00Z,20.23554166666667,21.630666666666663
2021-07-12T01:00:00Z,18.601905,19.940833333333337
2021-07-12T02:00:00Z,17.21704166666667,18.503666666666664
2021-07-12T03:00:00Z,15.193244999999996,16.378833333333336
2021-07-12T04:00:00Z,13.856216666666672,14.911333333333337
2021-07-12T05:00:00Z,17.282048333333332,18.6485
2021-07-12T06:00:00Z,15.71159833333333,16.815166666666663
2021-07-12T07:00:00Z,12.613011666666663,13.748500000000003
2021-07-12T08:00:00Z,16.92719333333334,18.173833333333334
2021-07-12T09:00:00Z,14.497756666666662,15.643833333333337
2021-07-12T10:00:00Z,23.14610333333333,24.922499999999996
2021-07-12T11:00:00Z,25.10928999999999,26.983000000000004
2021-07-12T12:00:00Z,19.511903333333336,20.95183333333334
2021-07-12T13:00:00Z,17.37936666666667,18.8195
2021-07-12T14:00:00Z,17.09583,18.571
2021-07-12T15:00:00Z,20.233486666666668,22.0305
2021-07-12T16:00:00Z,25.13738076923077,26.93266666666666
2021-07-12T17:00:00Z,22.772456666666667,24.457999999999995
2021-07-12T18:00:00Z,20.703733333333332,22.270000000000007
2021-07-12T19:00:00Z,18.46955,19.92716666666667
2021-07-12T20:00:00Z,18.999185,20.564
2021-07-12T21:00:00Z,20.862073333333324,22.360000000000007
2021-07-12T22:00:00Z,18.149925,19.47466666666667
2021-07-12T23:00:00Z,15.666095000000004,16.87883333333333
2021-07-13T00:00:00Z,15.880876666666662,17.15616666666666
2021-07-13T01:00:00Z,16.067701666666668,17.314333333333334
2021-07-13T02:00:00Z,16.171306666666666,17.432333333333325
2021-07-13T03:00:00Z,16.15570833333333,17.404166666666665
2021-07-13T04:00:00Z,11.544144999999997,12.557833333333331
2021-07-13T05:00:00Z,10.825886666666666,11.7525
2021-07-13T06:00:00Z,19.34050333333333,20.941333333333333
2021-07-13T07:00:00Z,28.146971666666673,29.99566666666667
2021-07-13T08:00:00Z,28.858711666666657,30.796
2021-07-13T09:00:00Z,27.18745166666666,29.10583333333334
2021-07-13T10:00:00Z,24.969976666666675,26.75533333333332
2021-07-13T11:00:00Z,26.76096,28.759833333333336
2021-07-13T12:00:00Z,28.631291666666673,30.782666666666664
2021-07-13T13:00:00Z,34.13483666666666,36.48449999999998
2021-07-13T14:00:00Z,35.442085000000006,37.88933333333332
2021-07-13T15:00:00Z,35.95693833333334,38.481166666666674
2021-07-13T16:00:00Z,35.73512833333333,38.26916666666667
2021-07-13T17:00:00Z,33.526834615384615,35.16783333333334
2021-07-13T18:00:00Z,31.489031666666676,33.53166666666666
2021-07-13T19:00:00Z,31.222865,33.28916666666666
2021-07-13T20:00:00Z,27.366143333333333,29.18083333333333
2021-07-13T21:00:00Z,23.275374999999993,24.832666666666665
2021-07-13T22:00:00Z,19.214283333333334,20.599833333333333
2021-07-13T23:00:00Z,17.521583333333332,18.769333333333336
2021-07-14T00:00:00Z,14.940755,16.082833333333333
2021-07-14T01:00:00Z,15.977760000000002,17.185333333333332
2021-07-14T02:00:00Z,13.701766666666668,14.728333333333332
2021-07-14T03:00:00Z,9.961926666666669,10.7355
2021-07-14T04:00:00Z,5.5216916666666664,6.113833333333333
2021-07-14T05:00:00Z,10.023976666666666,11.092
2021-07-14T06:00:00Z,12.898780000000004,13.947666666666668
2021-07-14T07:00:00Z,18.459513333333337,19.76766666666667
2021-07-14T08:00:00Z,22.62122333333332,24.26216666666667
2021-07-14T09:00:00Z,25.36339000000001,27.018833333333337
2021-07-14T10:00:00Z,26.73056333333334,28.329666666666665
2021-07-14T11:00:00Z,26.632986666666664,28.255333333333333
2021-07-14T12:00:00Z,26.97946166666667,28.52133333333334
2021-07-14T13:00:00Z,28.282376666666664,29.918666666666663
2021-07-14T14:00:00Z,28.11597166666667,29.765833333333333
2021-07-14T15:00:00Z,28.347914999999997,30.06
2021-07-14T16:00:00Z,28.38902,30.109666666666673
2021-07-14T17:00:00Z,28.589644999999987,30.37333333333334
2021-07-14T18:00:00Z,27.97849615384615,29.21383333333334
2021-07-14T19:00:00Z,27.72209833333334,29.399333333333335
2021-07-14T20:00:00Z,26.76585333333332,28.54066666666667
2021-07-14T21:00:00Z,23.973865000000004,25.624333333333325
2021-07-14T22:00:00Z,23.122041666666657,24.757
2021-07-14T23:00:00Z,20.664564999999996,22.186333333333323
2021-07-15T00:00:00Z,16.508365,17.7545
2021-07-15T01:00:00Z,16.780400000000007,18.152166666666663
2021-07-15T02:00:00Z,17.89504666666666,19.248500000000003
2021-07-15T03:00:00Z,15.810621666666664,17.169
2021-07-15T04:00:00Z,21.47820666666667,23.113500000000005
2021-07-15T05:00:00Z,22.869803333333333,24.4385
2021-07-15T06:00:00Z,21.532570000000007,23.03116666666666
2021-07-15T07:00:00Z,21.104573333333327,22.569666666666667
2021-07-15T08:00:00Z,19.534308333333332,20.96366666666666
2021-07-15T09:00:00Z,19.27208666666667,20.66016666666667
2021-07-15T10:00:00Z,24.763933333333338,26.470333333333325
2021-07-15T11:00:00Z,27.372351666666667,27.34
2021-07-15T12:00:00Z,31.48555166666667,NA
2021-07-15T13:00:00Z,32.287905,NA
2021-07-15T14:00:00Z,32.942370000000004,NA
2021-07-15T15:00:00Z,33.089265000000005,NA
2021-07-15T16:00:00Z,32.009468333333324,NA
2021-07-15T17:00:00Z,28.478941666666653,30.323
2021-07-15T18:00:00Z,26.76583,28.614333333333335
2021-07-15T19:00:00Z,25.151315384615376,25.417500000000008
2021-07-15T20:00:00Z,20.015100000000004,21.289166666666677
2021-07-15T21:00:00Z,18.35043333333333,19.593166666666676
2021-07-15T22:00:00Z,15.26456,16.34733333333334
2021-07-15T23:00:00Z,13.953640000000002,14.980833333333331
2021-07-16T00:00:00Z,12.318438333333336,13.212999999999996
2021-07-16T01:00:00Z,8.789903333333335,9.530833333333335
2021-07-16T02:00:00Z,8.678238333333333,9.466
2021-07-16T03:00:00Z,8.248113333333333,8.934500000000003
2021-07-16T04:00:00Z,6.192096666666667,6.850833333333332
2021-07-16T05:00:00Z,4.575355,5.278833333333333
2021-07-16T06:00:00Z,9.295996666666667,10.377833333333337
2021-07-16T07:00:00Z,12.666366666666669,13.907833333333334
2021-07-16T08:00:00Z,14.25951166666667,15.644333333333334
2021-07-16T09:00:00Z,19.05485999999999,20.754333333333346
2021-07-16T10:00:00Z,23.369745000000005,25.207000000000008
2021-07-16T11:00:00Z,27.161848333333335,29.23550000000001
2021-07-16T12:00:00Z,29.022315000000003,31.00050000000002
2021-07-16T13:00:00Z,29.54961666666667,32.28
2021-07-16T14:00:00Z,30.958651666666672,33.292
2021-07-16T15:00:00Z,30.10746833333333,32.31383333333333
2021-07-16T16:00:00Z,29.417596666666665,31.539333333333342
2021-07-16T17:00:00Z,27.728758333333325,29.72216666666667
2021-07-16T18:00:00Z,24.809188333333328,26.59766666666665
2021-07-16T19:00:00Z,21.446185,22.964500000000005
2021-07-16T20:00:00Z,17.020688461538462,17.372
2021-07-16T21:00:00Z,10.500998333333332,11.232166666666664
2021-07-16T22:00:00Z,6.158101666666666,6.932
2021-07-16T23:00:00Z,7.315215,8.031166666666667
2021-07-17T00:00:00Z,3.899231666666666,4.417666666666666
2021-07-17T01:00:00Z,2.464068333333334,3.0181666666666676
2021-07-17T02:00:00Z,1.676684999999999,2.136166666666667
2021-07-17T03:00:00Z,0.5740649999999999,1.029666666666667
2021-07-17T04:00:00Z,1.713330000000001,2.232
2021-07-17T05:00:00Z,4.522465,5.402666666666667
2021-07-17T06:00:00Z,8.86268166666667,9.97716666666667
2021-07-17T07:00:00Z,11.718055000000003,12.869666666666667
2021-07-17T08:00:00Z,19.889033333333337,21.5985
2021-07-17T09:00:00Z,23.834476666666664,25.664
2021-07-17T10:00:00Z,25.071284999999992,27.027166666666663
2021-07-17T11:00:00Z,27.660808333333332,29.84016666666667
2021-07-17T12:00:00Z,35.214425,37.724999999999994
2021-07-17T13:00:00Z,32.23584833333334,34.671166666666664
2021-07-17T14:00:00Z,33.436465000000005,36.058333333333344
2021-07-17T15:00:00Z,34.35542333333333,36.9595
2021-07-17T16:00:00Z,32.179295,34.428333333333335
2021-07-17T17:00:00Z,30.586600000000008,32.66783333333334
2021-07-17T18:00:00Z,30.20936333333333,32.3285
2021-07-17T19:00:00Z,28.236966666666657,30.156
2021-07-17T20:00:00Z,27.040911666666663,28.786666666666676
2021-07-17T21:00:00Z,25.73201153846153,26.68233333333333
2021-07-17T22:00:00Z,12.907266666666663,13.86666666666667
2021-07-17T23:00:00Z,9.131828333333331,9.805166666666668
2021-07-18T00:00:00Z,1.7395383333333327,2.1905
2021-07-18T01:00:00Z,1.3413933333333334,1.803
2021-07-18T02:00:00Z,3.5883699999999994,4.243166666666665
2021-07-18T03:00:00Z,3.28761,3.841666666666668
2021-07-18T04:00:00Z,2.8547716666666663,3.4411666666666667
2021-07-18T05:00:00Z,5.090275000000002,5.849833333333334
2021-07-18T06:00:00Z,10.581773333333333,11.699000000000003
2021-07-18T07:00:00Z,15.935796666666665,17.241666666666664
2021-07-18T08:00:00Z,26.150075,27.987833333333334
2021-07-18T09:00:00Z,33.40016166666666,35.51
2021-07-18T10:00:00Z,40.52086666666666,42.961
2021-07-18T11:00:00Z,40.92682333333334,43.46100000000001
2021-07-18T12:00:00Z,41.90962666666666,44.82066666666667
2021-07-18T13:00:00Z,40.69254333333333,43.56766666666667
2021-07-18T14:00:00Z,39.901309999999995,42.7545
2021-07-18T15:00:00Z,39.02500333333333,41.679
2021-07-18T16:00:00Z,39.25958333333335,41.78333333333333
2021-07-18T17:00:00Z,39.32409499999999,41.8975
2021-07-18T18:00:00Z,37.85484333333332,40.30933333333333
2021-07-18T19:00:00Z,35.517368333333344,37.88333333333331
2021-07-18T20:00:00Z,27.475198333333328,29.276999999999997
2021-07-18T21:00:00Z,23.888051666666662,25.497000000000007
2021-07-18T22:00:00Z,19.37566538461538,19.886166666666668
2021-07-18T23:00:00Z,9.366501666666665,10.037833333333332
2021-07-19T00:00:00Z,7.194821666666668,7.917333333333335
2021-07-19T01:00:00Z,10.063976666666669,10.975666666666664
2021-07-19T02:00:00Z,6.9955833333333315,7.8005
2021-07-19T03:00:00Z,7.824463333333333,8.574833333333338
2021-07-19T04:00:00Z,4.602066666666667,5.174666666666666
2021-07-19T05:00:00Z,6.630588333333334,7.466833333333332
2021-07-19T06:00:00Z,9.483453333333332,10.461666666666666
2021-07-19T07:00:00Z,14.173418333333332,15.364666666666668
2021-07-19T08:00:00Z,16.09753333333333,17.312500000000004
2021-07-19T09:00:00Z,20.04468833333334,21.67166666666667
2021-07-19T10:00:00Z,24.481691666666674,26.45549999999999
2021-07-19T11:00:00Z,35.72142333333333,38.21816666666667
2021-07-19T12:00:00Z,40.28591833333334,42.94949999999999
2021-07-19T13:00:00Z,41.05666666666666,43.69766666666666
2021-07-19T14:00:00Z,42.51644,45.23116666666665
2021-07-19T15:00:00Z,43.35591999999999,46.209500000000006
2021-07-19T16:00:00Z,42.99507666666668,45.58283333333334
2021-07-19T17:00:00Z,43.29023499999999,46.11600000000001
2021-07-19T18:00:00Z,40.87179333333335,43.44216666666664
2021-07-19T19:00:00Z,36.86703166666666,39.14533333333334
2021-07-19T20:00:00Z,32.97060333333333,35.1895
2021-07-19T21:00:00Z,25.31036,27.05216666666667
2021-07-19T22:00:00Z,14.892666666666669,15.996333333333336
2021-07-19T23:00:00Z,15.849269230769227,15.8555
2021-07-20T00:00:00Z,9.410046666666668,10.192000000000002
2021-07-20T01:00:00Z,13.266249999999998,14.288666666666662
2021-07-20T02:00:00Z,12.501526666666669,13.509166666666667
2021-07-20T03:00:00Z,10.047871666666667,10.866499999999997
2021-07-20T04:00:00Z,7.894888333333331,8.654833333333336
2021-07-20T05:00:00Z,7.96691,8.852833333333336
2021-07-20T06:00:00Z,11.891038333333338,13.072666666666668
2021-07-20T07:00:00Z,17.757330000000007,19.148833333333336
2021-07-20T08:00:00Z,20.234101666666675,21.986000000000004
2021-07-20T09:00:00Z,31.065091666666664,33.13466666666668
2021-07-20T10:00:00Z,38.408026666666665,40.692666666666675
2021-07-20T11:00:00Z,41.325561666666665,43.63083333333335
2021-07-20T12:00:00Z,43.310223333333354,45.656666666666645
2021-07-20T13:00:00Z,42.5592,44.971
2021-07-20T14:00:00Z,39.239999999999995,41.84183333333333
2021-07-20T15:00:00Z,37.78351666666667,40.43899999999999
2021-07-20T16:00:00Z,34.76642666666667,36.974500000000006
2021-07-20T17:00:00Z,31.133295,33.038166666666676
2021-07-20T18:00:00Z,29.34074333333334,31.399666666666675
2021-07-20T19:00:00Z,29.797903333333338,32.303666666666665
2021-07-20T20:00:00Z,27.35764,29.77316666666666
2021-07-20T21:00:00Z,21.566013333333338,23.592166666666667
2021-07-20T22:00:00Z,21.434640000000005,23.62116666666667
2021-07-20T23:00:00Z,14.108748333333336,15.598166666666666
2021-07-21T00:00:00Z,12.144461538461538,9.339666666666668
2021-07-21T01:00:00Z,7.5771250000000014,8.499
2021-07-21T02:00:00Z,8.249145000000004,9.198166666666667
2021-07-21T03:00:00Z,9.949550000000004,11.046666666666662
2021-07-21T04:00:00Z,9.450938333333337,10.492833333333335
2021-07-21T05:00:00Z,10.72933166666667,11.954499999999998
2021-07-21T06:00:00Z,18.467371666666665,20.76900000000001
2021-07-21T07:00:00Z,26.019731666666665,29.253166666666647
2021-07-21T08:00:00Z,28.784141666666667,33.07933333333333
2021-07-21T09:00:00Z,32.17224499999998,37.68266666666668
2021-07-21T10:00:00Z,38.07796833333335,44.193333333333335
2021-07-21T11:00:00Z,43.15007833333332,49.70000000000001
2021-07-21T12:00:00Z,47.38217166666668,53.65366666666668
2021-07-21T13:00:00Z,52.36598166666669,58.29066666666666
2021-07-21T14:00:00Z,53.98379999999999,58.772166666666664
2021-07-21T15:00:00Z,53.450470000000024,58.35016666666666
2021-07-21T16:00:00Z,50.87533000000001,55.683666666666674
2021-07-21T17:00:00Z,50.15558000000001,54.62066666666667
2021-07-21T18:00:00Z,50.161411666666645,54.58266666666667
2021-07-21T19:00:00Z,48.985781666666654,53.32500000000001
2021-07-21T20:00:00Z,46.44543666666666,50.513000000000005
2021-07-21T21:00:00Z,38.44485666666667,41.824500000000015
2021-07-21T22:00:00Z,35.59129666666667,38.65299999999999
2021-07-21T23:00:00Z,28.08994333333333,30.611833333333337
2021-07-22T00:00:00Z,23.143205000000005,25.267000000000007
2021-07-22T01:00:00Z,21.965003846153845,23.619166666666672
2021-07-22T02:00:00Z,16.97525666666667,18.42733333333333
2021-07-22T03:00:00Z,13.090728333333338,14.28883333333334
2021-07-22T04:00:00Z,6.354068333333331,7.153166666666667
2021-07-22T05:00:00Z,15.796429999999992,17.43016666666666
2021-07-22T06:00:00Z,17.716831666666664,19.401666666666664
2021-07-22T07:00:00Z,24.077790000000004,26.519666666666673
2021-07-22T08:00:00Z,34.49393333333333,37.90133333333332
2021-07-22T09:00:00Z,43.93239166666668,48.190666666666665
2021-07-22T10:00:00Z,54.14038666666668,59.534166666666685
2021-07-22T11:00:00Z,58.15794666666669,62.89950000000001
2021-07-22T12:00:00Z,60.404665,64.81566666666667
2021-07-22T13:00:00Z,62.769545,67.6285
2021-07-22T14:00:00Z,64.49718666666665,69.49516666666666
2021-07-22T15:00:00Z,69.92034833333335,74.84349999999998
2021-07-22T16:00:00Z,72.65194666666667,77.3635
2021-07-22T17:00:00Z,64.12981666666667,69.34516666666666
2021-07-22T18:00:00Z,55.31266333333333,60.53033333333335
2021-07-22T19:00:00Z,48.680051666666664,54.10133333333333
2021-07-22T20:00:00Z,33.67766000000001,37.26099999999999
